driver_id,week,month,hard_brakes_per_100km,hard_accels_per_100km,speeding_per_100km,sharp_turns_per_100km,phone_use_per_100km,high_severity_events,total_events_per_100km,fuel_per_100km,co2_kg,co2_per_km,idle_time_pct,idle_fuel_pct,idle_during_delivery_pct,daily_steps,daily_floors,daily_lifting_events,avg_package_weight_kg,daily_walk_minutes,total_km,total_hours,daily_hours,daily_km,trips_per_day,night_driving_pct,n_working_days,age,experience_years,shift,region,has_eco_training,has_safety_training,total_events_per_100km_trend,fuel_per_100km_trend,daily_hours_trend,daily_steps_trend,co2_per_km_trend
D042,4,1,0.91,1.63,0.18,1.27,0.36,2,5.45,16.2,206.14,0.3743,57.7,19.1,39.8,1397,36.5,4.5,5.9,11.6,550.7,12.6,3.1,137.7,8.8,74.3,4,24,0,rotating,southeast,False,True,,,,,
D042,5,2,1.47,0.74,0.95,0.42,0.42,3,5.26,17.47,383.88,0.4036,78.2,24.7,35.0,1366,21.7,5.4,6.6,11.3,951.1,23.1,3.3,135.9,7.6,22.6,7,24,0,rotating,southeast,False,True,0.13999999999999968,-0.33000000000000185,0.5,-77.0,-0.007599999999999996
D042,6,2,0.78,0.47,0.78,0.93,0.16,2,3.58,17.54,260.38,0.4051,70.9,23.5,31.8,1972,37.6,4.6,5.9,16.3,642.7,15.6,3.1,128.5,8.0,57.5,5,24,0,rotating,southeast,False,True,-0.7800000000000002,2.2399999999999984,-0.8999999999999999,199.0,0.051600000000000035
D042,7,2,1.09,1.45,0.36,0.54,0.36,4,5.61,18.02,230.1,0.4162,79.0,24.9,36.7,1478,28.0,5.5,6.1,12.3,552.8,13.1,3.3,138.2,7.2,24.1,4,24,0,rotating,southeast,False,True,1.7900000000000005,2.379999999999999,0.7999999999999998,534.0,0.054900000000000004
D042,8,2,1.48,0.74,0.46,1.3,0.0,4,5.66,16.38,408.11,0.3784,65.2,19.9,37.2,1700,38.9,4.3,5.8,14.0,1078.4,22.7,3.2,154.1,8.1,8.8,7,24,0,rotating,southeast,False,True,0.20999999999999996,0.17999999999999972,0.10000000000000009,303.0,0.0040999999999999925
D042,9,2,0.9,1.35,0.15,1.2,0.45,3,5.68,13.69,211.41,0.3162,62.4,22.3,32.7,1118,22.0,3.8,6.6,9.3,668.6,15.8,3.2,133.7,7.6,39.5,5,24,0,rotating,southeast,False,True,0.41999999999999993,-3.7799999999999994,-0.09999999999999964,-248.0,-0.08740000000000003
D042,10,3,0.69,0.82,0.55,0.27,0.41,5,3.84,15.28,257.59,0.3529,74.6,25.5,34.4,1428,28.8,5.2,6.1,11.9,729.9,16.7,3.3,146.0,8.6,44.2,5,24,0,rotating,southeast,False,True,0.2599999999999998,-2.26,0.19999999999999973,-544.0,-0.052200000000000024
D042,11,3,1.55,1.18,0.55,0.73,0.45,8,5.82,14.89,378.12,0.344,62.6,21.4,35.7,1534,21.3,5.5,6.0,12.7,1099.3,25.3,4.2,183.2,9.8,100.0,6,24,0,rotating,southeast,False,True,0.20999999999999996,-3.129999999999999,0.9000000000000004,56.0,-0.07220000000000004
D042,12,3,0.87,1.97,0.44,1.42,0.22,5,6.44,16.42,347.38,0.3793,82.0,28.1,41.2,1592,24.0,6.5,6.8,13.2,915.9,21.8,3.6,152.6,9.3,33.9,6,24,0,rotating,southeast,False,True,0.7800000000000002,0.0400000000000027,0.3999999999999999,-108.0,0.0009000000000000119
D042,13,3,1.75,0.7,0.7,1.4,0.17,2,5.77,13.27,175.17,0.3065,54.2,22.2,38.8,1735,40.5,3.8,6.2,14.3,571.6,13.9,3.5,142.9,8.2,51.5,4,24,0,rotating,southeast,False,True,0.08999999999999986,-0.41999999999999993,0.2999999999999998,617.0,-0.009699999999999986
D042,14,4,1.58,1.58,0.9,0.45,0.9,2,7.91,14.85,151.77,0.343,80.3,29.1,40.4,1492,22.0,4.0,6.0,12.4,442.5,10.7,3.6,147.5,7.7,78.3,3,24,0,rotating,southeast,False,True,4.07,-0.4299999999999997,0.30000000000000027,64.0,-0.009899999999999964
D042,15,4,1.36,1.46,0.94,1.05,0.42,12,7.32,14.53,320.7,0.3356,61.1,21.7,42.6,1316,16.0,4.4,6.2,10.9,955.7,21.0,4.2,191.1,9.6,43.8,5,24,0,rotating,southeast,False,True,1.5,-0.3600000000000012,0.0,-218.0,-0.008399999999999963
D042,16,4,1.22,1.59,0.49,2.56,0.37,3,8.54,16.53,312.96,0.3818,85.7,29.5,36.1,1544,19.2,7.2,6.6,12.9,819.6,19.6,3.9,163.9,9.2,52.2,5,24,0,rotating,southeast,False,True,2.0999999999999988,0.10999999999999943,0.2999999999999998,-48.0,0.0024999999999999467
D042,17,4,2.18,0.93,0.93,1.4,0.31,6,8.56,16.71,248.02,0.3861,72.2,26.7,34.8,2335,45.0,5.2,6.0,19.3,642.4,16.7,4.2,160.6,10.5,19.0,4,24,0,rotating,southeast,False,True,2.790000000000001,3.4400000000000013,0.7000000000000002,600.0,0.0796
D042,18,5,1.03,1.64,0.82,1.64,0.62,5,7.19,15.5,174.17,0.3579,83.4,29.2,40.5,1057,10.7,4.0,6.9,8.8,486.6,11.5,3.8,162.2,7.7,65.2,3,24,0,rotating,southeast,False,True,-0.7199999999999998,0.6500000000000004,0.19999999999999973,-435.0,0.014899999999999969
D042,19,5,3.11,2.59,0.69,2.42,0.86,8,12.43,14.69,196.63,0.3394,60.5,21.4,25.7,1624,31.5,4.2,6.4,13.4,579.3,12.9,3.2,144.8,8.0,71.9,4,24,0,rotating,southeast,False,True,5.109999999999999,0.16000000000000014,-1.0,308.0,0.00379999999999997
D043,1,1,1.87,0.4,0.94,1.47,0.27,4,5.88,21.12,365.1,0.488,123.0,31.8,44.9,1824,26.5,4.2,5.4,15.1,748.2,17.0,4.3,187.0,9.8,0.0,4,24,3,day,southeast,True,True,,,,,
D043,2,1,1.2,1.37,0.68,1.37,0.34,3,7.18,22.03,297.76,0.5089,154.5,37.9,40.0,1758,26.0,6.8,6.8,14.5,585.1,13.6,3.4,146.3,8.2,0.0,4,24,3,day,southeast,True,True,,,,,
D043,3,1,2.11,0.59,1.06,1.52,0.47,12,7.5,19.03,375.03,0.4397,89.6,24.8,37.2,1305,20.0,3.6,5.4,10.9,853.0,19.3,3.9,170.6,9.0,0.0,5,24,3,day,southeast,True,True,,,,,
D043,4,1,2.09,1.11,0.7,1.25,0.28,3,7.51,20.96,348.23,0.4842,111.6,30.6,39.5,1602,28.0,4.0,5.8,13.3,719.2,17.2,3.4,143.8,8.6,0.0,5,24,3,day,southeast,True,True,,,,,
D043,5,1,1.09,0.95,1.36,1.09,0.54,7,7.47,19.28,327.81,0.4455,106.9,27.8,38.1,1017,13.2,4.4,6.4,8.5,735.9,16.7,3.3,147.2,7.6,0.0,5,24,3,day,southeast,True,True,1.5899999999999999,-1.8399999999999999,-1.0,-807.0,-0.04249999999999998
D043,6,2,2.51,1.0,1.17,1.51,0.67,5,9.21,22.39,308.94,0.5171,157.3,40.9,40.7,1726,24.0,6.5,6.0,14.3,597.4,14.6,3.7,149.4,9.8,0.0,4,24,3,day,southeast,True,True,2.030000000000001,0.35999999999999943,0.30000000000000027,-32.0,0.008199999999999985
D043,7,2,1.91,1.06,1.06,0.85,1.17,3,8.48,21.53,469.25,0.4973,136.6,36.6,37.6,2034,48.7,5.3,5.9,16.8,943.6,24.5,4.1,157.3,9.8,0.0,6,24,3,day,southeast,True,True,0.9800000000000004,2.5,0.19999999999999973,729.0,0.05760000000000004
D043,8,2,0.77,1.65,1.65,1.76,0.77,9,8.7,17.49,366.99,0.4041,80.6,22.4,29.5,1120,13.6,3.2,5.9,9.3,908.2,19.4,3.9,181.6,8.6,0.0,5,24,3,day,southeast,True,True,1.1899999999999995,-3.4700000000000024,0.5,-482.0,-0.0801
D043,9,2,1.86,1.0,1.58,1.29,0.86,7,8.32,18.63,300.09,0.4304,87.8,28.4,39.6,1848,38.0,5.2,6.3,15.3,697.2,17.8,3.6,139.4,9.0,0.0,5,24,3,day,southeast,True,True,0.8500000000000005,-0.6500000000000021,0.30000000000000027,831.0,-0.015100000000000002
D043,10,3,1.94,1.21,0.97,1.45,0.73,2,7.76,16.65,158.65,0.3845,139.9,27.3,35.6,1248,24.7,4.0,5.9,10.4,412.6,9.2,3.1,137.5,7.7,0.0,3,24,3,day,southeast,True,True,-1.450000000000001,-5.740000000000002,-0.6000000000000001,-478.0,-0.1326
D043,11,3,1.34,0.95,2.1,1.91,0.38,0,7.83,16.24,196.4,0.3751,78.2,25.3,32.1,1665,40.5,4.0,6.2,13.8,523.6,12.5,3.1,130.9,7.8,0.0,4,24,3,day,southeast,True,True,-0.6500000000000004,-5.290000000000003,-0.9999999999999996,-369.0,-0.12220000000000003
D043,12,3,1.38,1.24,1.65,2.48,0.28,6,8.8,20.25,340.03,0.4677,117.5,35.2,38.4,1491,23.7,5.2,6.5,12.4,727.0,18.7,3.1,121.2,7.5,0.0,6,24,3,day,southeast,True,True,0.10000000000000142,2.7600000000000016,-0.7999999999999998,371.0,0.06359999999999999
D043,13,3,1.01,1.61,1.81,2.01,0.6,4,9.07,21.22,243.24,0.4901,149.2,38.8,33.0,1574,23.3,6.7,6.1,13.1,496.3,11.7,3.9,165.4,9.3,0.0,3,24,3,day,southeast,True,True,0.75,2.59,0.2999999999999998,-274.0,0.059699999999999975
D043,14,4,1.59,1.06,1.06,1.32,0.53,1,7.42,17.49,152.51,0.404,78.1,26.0,34.8,981,20.7,3.7,5.8,8.2,377.5,9.2,3.1,125.8,7.0,0.0,3,24,3,day,southeast,True,True,-0.33999999999999986,0.8399999999999999,0.0,-267.0,0.019500000000000017
D043,15,4,2.79,1.78,1.52,2.41,0.38,11,11.92,19.4,353.52,0.4482,95.3,29.7,33.3,1448,22.4,3.8,6.6,12.0,788.7,19.9,4.0,157.7,8.6,0.0,5,24,3,day,southeast,True,True,4.09,3.16,0.8999999999999999,-217.0,0.0731
D043,16,4,1.89,1.08,1.21,1.75,0.54,7,9.57,17.9,306.61,0.4134,97.9,28.8,41.7,1169,18.4,4.8,5.2,9.7,741.6,16.5,3.3,148.3,8.8,0.0,5,24,3,day,southeast,True,True,0.7699999999999996,-2.3500000000000014,0.19999999999999973,-322.0,-0.054300000000000015
D043,17,4,1.12,1.57,1.12,2.92,0.45,2,10.1,21.01,216.26,0.4852,141.5,36.6,35.5,898,11.0,2.5,5.7,7.5,445.7,10.1,2.5,111.4,6.8,0.0,4,24,3,day,southeast,True,True,1.0299999999999994,-0.2099999999999973,-1.4,-676.0,-0.00489999999999996
D043,18,5,2.53,1.09,0.84,2.05,1.09,14,10.01,19.06,365.19,0.4403,107.9,31.2,46.1,1191,27.7,4.3,6.4,9.9,829.4,19.0,2.7,118.5,6.9,0.0,7,24,3,day,southeast,True,True,2.59,1.5700000000000003,-0.3999999999999999,210.0,0.0363
D043,19,5,2.0,1.43,1.57,2.14,0.86,8,10.56,19.3,312.43,0.4458,109.1,32.0,36.1,2108,44.0,4.8,5.9,17.4,700.8,16.8,4.2,175.2,10.8,0.0,4,24,3,day,southeast,True,True,-1.3599999999999994,-0.09999999999999787,0.20000000000000018,660.0,-0.0024000000000000132
D043,20,5,1.97,0.9,1.35,1.97,0.99,11,9.78,16.62,427.95,0.384,109.7,30.1,35.8,1543,33.3,4.7,6.5,12.8,1114.5,23.7,4.0,185.8,9.3,0.0,6,24,3,day,southeast,True,True,0.20999999999999908,-1.2799999999999976,0.7000000000000002,374.0,-0.02939999999999998
D043,21,5,1.99,1.76,1.52,1.87,0.94,7,10.54,19.26,379.74,0.4449,135.9,34.6,36.0,1446,16.3,6.5,6.6,12.0,853.5,19.2,3.2,142.2,8.0,0.0,6,24,3,day,southeast,True,True,0.4399999999999995,-1.75,0.7000000000000002,548.0,-0.0403
D043,22,5,3.58,1.25,1.61,2.86,0.36,9,11.99,21.01,271.24,0.4854,134.5,37.0,31.5,1902,42.0,4.3,5.9,15.8,558.8,13.5,4.5,186.3,10.7,0.0,3,24,3,day,southeast,True,True,1.9800000000000004,1.9500000000000028,1.7999999999999998,711.0,0.04509999999999997
D043,23,6,1.68,1.48,1.38,2.07,0.59,10,10.27,17.17,401.59,0.3967,87.2,26.1,40.9,1538,31.5,3.5,5.7,12.8,1012.3,21.7,5.4,253.1,10.8,0.0,4,24,3,day,southeast,True,True,-0.2900000000000009,-2.129999999999999,1.2000000000000002,-570.0,-0.04909999999999998
D043,24,6,1.89,1.02,1.02,2.9,0.87,4,11.17,18.18,289.51,0.4201,121.8,35.6,37.4,1870,37.0,6.5,6.3,15.5,689.2,15.9,4.0,172.3,9.0,0.0,4,24,3,day,southeast,True,True,1.3900000000000006,1.5599999999999987,0.0,327.0,0.036099999999999965
D043,25,6,2.71,1.14,2.14,2.14,0.71,6,11.39,18.56,301.09,0.4288,107.1,30.8,32.8,1139,26.7,3.3,6.2,9.4,702.2,15.6,2.6,117.0,6.5,0.0,6,24,3,day,southeast,True,True,0.8500000000000014,-0.7000000000000028,-0.6000000000000001,-307.0,-0.016100000000000003
D043,26,6,2.22,0.79,2.69,3.01,0.95,6,12.83,20.18,294.22,0.4661,135.1,35.9,26.2,1303,23.0,5.8,6.1,10.9,631.3,14.6,3.6,157.8,9.0,0.0,4,24,3,day,southeast,True,True,0.8399999999999999,-0.8300000000000018,-0.8999999999999999,-599.0,-0.019299999999999984
D044,1,1,0.91,0.3,0.15,0.15,0.3,1,3.04,18.86,286.65,0.4356,86.1,30.7,34.7,3015,69.7,5.2,6.4,24.8,658.1,19.4,3.2,109.7,9.2,50.9,6,40,8,rotating,northeast,False,True,,,,,
D044,2,1,1.25,1.13,0.68,0.79,0.45,6,6.45,16.79,342.6,0.3879,60.3,19.9,32.6,3439,73.2,5.0,5.8,28.3,883.2,23.5,4.7,176.6,11.0,18.2,5,40,8,rotating,northeast,False,True,,,,,
D044,3,1,1.02,1.02,1.36,0.34,0.34,3,5.43,22.63,153.98,0.5229,116.8,40.4,39.8,2479,56.0,4.7,5.8,20.4,294.5,9.7,3.2,98.2,8.3,56.0,3,40,8,rotating,northeast,False,True,,,,,
D044,4,1,1.58,1.1,0.32,1.42,0.16,4,6.94,15.62,228.87,0.3608,54.5,20.2,32.8,1314,18.4,3.2,5.8,10.9,634.4,16.0,3.2,126.9,7.4,70.3,5,40,8,rotating,northeast,False,True,,,,,
D044,5,2,0.48,1.2,0.72,0.72,0.0,1,4.78,21.1,203.74,0.4873,94.4,31.7,38.6,2240,56.0,4.6,6.1,18.4,418.1,12.7,2.5,83.6,7.6,63.2,5,40,8,rotating,northeast,False,True,1.7400000000000002,2.240000000000002,-0.7000000000000002,-775.0,0.051700000000000024
D044,6,2,1.71,1.05,0.53,1.05,0.13,8,5.52,18.77,329.64,0.4335,92.3,30.2,32.4,1951,41.3,5.0,6.2,16.1,760.4,20.3,3.4,126.7,9.0,44.4,6,40,8,rotating,northeast,False,True,-0.9300000000000006,1.9800000000000004,-1.3000000000000003,-1488.0,0.045599999999999974
D044,7,2,1.15,1.15,0.29,0.57,0.29,0,4.02,14.31,115.11,0.3306,45.0,16.4,40.0,2520,52.0,7.0,6.3,20.8,348.2,8.3,4.2,174.1,10.5,52.4,2,40,8,rotating,northeast,False,True,-1.4100000000000001,-8.319999999999999,1.0,41.0,-0.19230000000000003
D044,8,2,0.82,0.62,0.62,0.62,0.0,3,3.69,16.39,184.64,0.3785,47.0,15.6,41.0,1230,22.0,3.5,6.1,10.2,487.8,11.0,2.8,122.0,6.5,57.7,4,40,8,rotating,northeast,False,True,-3.2500000000000004,0.7700000000000014,-0.40000000000000036,-84.0,0.017699999999999994
D044,9,3,1.5,0.56,0.38,0.38,0.56,4,5.25,23.18,285.45,0.5353,156.9,44.3,26.1,2946,72.4,5.6,6.0,24.2,533.2,14.7,2.9,106.6,9.0,15.6,5,40,8,rotating,northeast,False,True,0.46999999999999975,2.0799999999999983,0.3999999999999999,706.0,0.04799999999999999
D044,10,3,0.41,1.1,0.41,0.96,0.27,0,4.53,18.81,316.33,0.4345,96.4,33.5,34.9,1840,41.7,4.3,6.1,15.2,728.0,20.3,3.4,121.3,8.3,56.0,6,40,8,rotating,northeast,False,True,-0.9899999999999993,0.03999999999999915,0.0,-111.0,0.0010000000000000009
D044,11,3,0.78,0.65,0.65,0.91,0.26,3,5.18,16.57,295.56,0.3827,76.7,26.1,33.7,2281,49.0,4.3,5.9,18.8,772.3,20.4,3.4,128.7,8.5,49.0,6,40,8,rotating,northeast,False,True,1.1600000000000001,2.26,-0.8000000000000003,-239.0,0.05209999999999998
D044,12,3,0.47,2.12,1.42,0.94,0.24,4,7.08,14.03,137.38,0.3241,46.1,18.3,44.3,1606,44.0,2.0,4.8,13.2,423.9,10.7,2.7,106.0,6.5,73.1,4,40,8,rotating,northeast,False,True,3.39,-2.360000000000001,-0.09999999999999964,376.0,-0.054400000000000004
D044,13,3,1.3,0.52,0.39,0.52,0.52,4,4.57,17.29,306.14,0.3993,73.3,27.0,34.1,2496,59.3,4.3,6.0,20.6,766.7,21.6,3.6,127.8,8.7,19.2,6,40,8,rotating,northeast,False,True,-0.6799999999999997,-5.890000000000001,0.7000000000000002,-450.0,-0.136
D044,14,4,2.05,0.68,0.68,0.91,0.23,6,5.71,13.61,137.81,0.3145,59.0,26.0,38.5,2942,67.3,7.3,7.3,24.2,438.2,11.2,3.7,146.1,9.3,100.0,3,40,8,rotating,northeast,False,True,1.1799999999999997,-5.199999999999999,0.30000000000000027,1102.0,-0.12
D044,15,4,0.98,1.37,0.2,0.2,0.0,1,4.32,15.17,178.47,0.3505,50.2,18.9,32.6,2384,40.7,5.3,6.0,19.6,509.2,12.5,4.2,169.7,8.7,0.0,3,40,8,rotating,northeast,False,True,-0.8599999999999994,-1.4000000000000004,0.8000000000000003,103.0,-0.032200000000000006
D044,16,4,1.4,1.05,0.7,1.17,0.58,3,6.19,15.64,309.49,0.3613,67.3,24.8,34.0,2245,53.7,6.9,6.6,18.5,856.7,23.5,3.4,122.4,8.0,17.9,7,40,8,rotating,northeast,False,True,-0.8899999999999997,1.6100000000000012,0.6999999999999997,639.0,0.03720000000000001
D044,17,4,1.98,0.99,0.66,0.82,0.0,2,6.43,19.96,279.44,0.461,105.1,38.1,36.4,2202,51.7,4.8,6.1,18.1,606.2,18.4,3.1,101.0,8.3,58.0,6,40,8,rotating,northeast,False,True,1.8599999999999994,2.6700000000000017,-0.5,-294.0,0.06170000000000003
D044,18,5,0.81,0.27,0.27,0.81,0.27,2,3.77,15.07,129.31,0.3482,45.7,19.2,30.3,2386,42.0,4.3,5.9,19.6,371.4,9.8,3.3,123.8,7.0,0.0,3,40,8,rotating,northeast,False,True,-1.94,1.4600000000000009,-0.40000000000000036,-556.0,0.03370000000000001
D044,19,5,1.35,1.05,0.9,0.6,0.45,1,5.56,15.76,242.23,0.364,67.4,29.0,29.8,2758,66.7,4.8,6.1,22.7,665.4,19.6,3.3,110.9,8.2,63.3,6,40,8,rotating,northeast,False,True,1.2399999999999993,0.5899999999999999,-0.9000000000000004,374.0,0.013500000000000012
D044,20,5,0.44,1.46,0.29,1.61,0.0,4,5.41,14.7,232.02,0.3396,58.9,18.5,33.9,2223,54.0,4.2,5.9,18.3,683.3,17.3,4.3,170.8,9.5,28.9,4,40,8,rotating,northeast,False,True,-0.7800000000000002,-0.9400000000000013,0.8999999999999999,-22.0,-0.021699999999999997
D044,21,5,0.98,0.98,0.98,0.98,0.2,0,5.3,17.3,203.63,0.3997,78.9,29.2,25.8,2457,53.2,3.8,5.4,20.2,509.5,15.2,3.0,101.9,8.2,63.4,5,40,8,rotating,northeast,False,True,-1.13,-2.66,-0.10000000000000009,255.0,-0.06130000000000002
D044,22,5,1.55,1.33,0.0,0.89,0.0,5,4.87,17.81,371.56,0.4115,92.3,31.0,37.1,2272,49.4,5.6,6.6,18.7,903.0,22.8,3.3,129.0,8.3,58.6,7,40,8,rotating,northeast,False,True,1.1,2.7399999999999984,0.0,-114.0,0.06329999999999997
D044,23,6,1.53,0.61,0.31,0.76,0.15,4,5.5,15.07,227.81,0.3481,63.7,26.4,39.0,1849,41.2,4.4,6.4,15.3,654.4,17.5,3.5,130.9,8.2,46.3,5,40,8,rotating,northeast,False,True,-0.05999999999999961,-0.6899999999999995,0.20000000000000018,-909.0,-0.01589999999999997
D044,24,6,1.42,0.94,0.47,2.12,0.47,2,6.14,20.82,203.74,0.4809,111.6,38.0,27.5,2164,66.4,5.6,6.3,17.8,423.7,12.5,2.5,84.7,7.0,100.0,5,40,8,rotating,northeast,False,True,0.7299999999999995,6.120000000000001,-1.7999999999999998,-59.0,0.14129999999999998
D044,25,6,0.8,1.2,0.6,0.8,0.4,4,5.19,18.22,210.7,0.4209,111.6,37.1,31.1,3093,73.0,6.2,5.9,25.4,500.6,13.2,3.3,125.2,9.0,0.0,4,40,8,rotating,northeast,False,True,-0.10999999999999943,0.9199999999999982,0.2999999999999998,636.0,0.021199999999999997
D044,26,6,2.06,1.03,0.17,1.03,0.17,5,6.01,21.85,293.99,0.5046,120.9,40.2,32.5,2982,63.5,4.0,5.4,24.5,582.6,17.6,4.4,145.6,10.2,100.0,4,40,8,rotating,northeast,False,True,1.1399999999999997,4.040000000000003,1.1000000000000005,710.0,0.09310000000000007
D045,1,1,2.01,2.21,2.01,3.01,1.2,3,10.64,20.33,233.86,0.4695,58.2,16.8,31.6,2219,50.5,5.0,6.0,18.3,498.1,12.9,3.2,124.5,9.5,68.4,4,38,0,rotating,northeast,True,True,,,,,
D045,2,1,3.81,3.0,2.45,2.32,0.27,9,12.53,20.85,353.5,0.4815,62.3,18.3,34.5,2134,54.0,4.8,5.8,17.6,734.1,21.2,3.5,122.4,9.3,48.2,6,38,0,rotating,northeast,True,True,,,,,
D045,3,1,3.01,2.8,1.72,3.01,0.43,3,11.84,23.16,248.58,0.535,71.9,21.8,28.2,3277,73.0,7.0,6.2,27.0,464.6,13.6,3.4,116.2,8.5,0.0,4,38,0,rotating,northeast,True,True,,,,,
D045,4,1,1.58,3.15,2.5,1.44,1.44,8,10.77,19.0,334.1,0.4388,55.6,15.4,35.2,2115,50.0,4.2,6.1,17.4,761.3,18.3,3.7,152.3,8.2,73.2,5,38,0,rotating,northeast,True,True,,,,,
D045,5,1,3.03,3.24,1.08,1.51,1.08,6,10.17,18.94,202.24,0.4375,56.0,13.6,31.6,2196,68.7,4.7,6.3,18.1,462.3,9.7,3.2,154.1,7.3,72.7,3,38,0,rotating,northeast,True,True,-0.47000000000000064,-1.389999999999997,0.0,-23.0,-0.03199999999999997
D045,6,2,4.19,2.57,2.43,2.16,0.41,11,12.29,20.0,342.04,0.4621,47.7,16.0,32.0,2853,64.4,5.4,6.1,23.5,740.2,21.2,4.2,148.0,9.4,25.5,5,38,0,rotating,northeast,True,True,-0.2400000000000002,-0.8500000000000014,0.7000000000000002,719.0,-0.019399999999999973
D045,7,2,3.8,3.04,2.85,3.42,1.14,9,15.19,18.53,225.46,0.4281,49.9,14.4,33.3,2634,47.3,6.0,6.6,21.7,526.7,12.5,4.2,175.6,10.0,0.0,3,38,0,rotating,northeast,True,True,3.3499999999999996,-4.629999999999999,0.8000000000000003,-643.0,-0.10690000000000005
D045,8,2,3.4,1.49,2.12,3.4,0.42,5,11.04,20.51,223.12,0.4737,62.5,18.9,34.0,1893,50.5,4.0,6.5,15.6,471.0,12.4,3.1,117.8,6.8,0.0,4,38,0,rotating,northeast,True,True,0.2699999999999996,1.5100000000000016,-0.6000000000000001,-222.0,0.03489999999999999
D045,9,3,2.69,3.2,2.05,2.05,1.02,5,11.64,20.67,373.16,0.4774,63.8,19.0,33.0,2475,60.7,5.5,6.0,20.4,781.6,22.3,3.7,130.3,9.0,42.6,6,38,0,rotating,northeast,True,True,1.4700000000000006,1.7300000000000004,0.5,279.0,0.03989999999999999
D045,10,3,3.49,2.25,2.25,2.81,0.56,10,12.38,18.79,385.72,0.434,55.2,17.6,37.6,2027,43.1,3.9,5.8,16.7,888.7,22.6,3.2,127.0,8.0,0.0,7,38,0,rotating,northeast,True,True,0.09000000000000163,-1.2100000000000009,-1.0,-826.0,-0.028100000000000014
D045,11,3,2.59,2.72,2.04,2.04,0.68,8,10.35,18.75,317.9,0.4331,55.5,17.7,28.9,2292,48.8,5.0,6.0,18.8,734.1,18.5,3.7,146.8,8.4,47.6,5,38,0,rotating,northeast,True,True,-4.84,0.21999999999999886,-0.5,-342.0,0.0050000000000000044
D045,12,3,4.05,3.59,1.85,2.55,1.27,9,13.9,18.55,369.88,0.4285,58.9,18.4,38.1,1960,36.7,5.2,6.4,16.2,863.2,22.5,3.8,143.9,9.0,50.0,6,38,0,rotating,northeast,True,True,2.860000000000001,-1.9600000000000009,0.6999999999999997,67.0,-0.04520000000000002
D045,13,3,3.57,3.23,2.55,2.55,1.02,13,13.6,19.97,271.36,0.4614,69.5,24.1,42.5,1879,34.0,3.8,5.6,15.5,588.1,17.3,2.9,98.0,7.8,46.8,6,38,0,rotating,northeast,True,True,1.959999999999999,-0.7000000000000028,-0.8000000000000003,-596.0,-0.016000000000000014
D045,14,4,4.03,2.3,2.88,1.15,1.15,3,12.08,14.61,58.67,0.3374,63.5,21.1,34.4,1394,18.0,7.0,6.7,11.6,173.9,3.6,3.6,173.9,10.0,0.0,1,38,0,rotating,northeast,True,True,-0.3000000000000007,-4.18,0.3999999999999999,-633.0,-0.09660000000000002
D045,15,4,2.87,2.69,1.44,2.69,0.72,10,11.04,17.04,438.44,0.3936,53.8,17.0,34.5,2326,44.0,4.3,5.5,19.2,1114.0,27.6,3.9,159.1,9.9,82.6,7,38,0,rotating,northeast,True,True,0.6899999999999995,-1.7100000000000009,0.19999999999999973,34.0,-0.03949999999999998
D045,16,4,3.27,2.55,1.09,2.55,1.09,5,10.91,16.51,104.9,0.3814,34.4,11.8,34.4,1788,42.7,3.7,6.4,14.7,275.0,6.5,2.2,91.7,6.0,33.3,3,38,0,rotating,northeast,True,True,-2.99,-2.039999999999999,-1.5999999999999996,-172.0,-0.047099999999999975
D045,17,4,2.36,2.72,3.09,2.54,0.54,5,11.8,18.16,231.12,0.4196,60.7,16.8,30.9,2818,50.7,7.0,6.5,23.2,550.8,11.7,3.9,183.6,9.3,57.1,3,38,0,rotating,northeast,True,True,-1.799999999999999,-1.8099999999999987,1.0,939.0,-0.041800000000000004
D045,18,5,3.18,3.18,2.7,2.38,0.79,13,13.19,20.05,291.43,0.4632,90.8,26.3,30.4,1863,47.3,3.8,6.0,15.3,629.2,15.7,2.6,104.9,7.7,47.8,6,38,0,rotating,northeast,True,True,1.1099999999999994,5.440000000000001,-1.0,469.0,0.12580000000000002
D045,19,5,4.15,2.44,1.46,2.81,0.24,10,11.96,19.53,369.69,0.4512,75.0,22.4,37.2,1840,43.3,5.0,6.5,15.2,819.3,19.9,3.3,136.6,8.3,32.0,6,38,0,rotating,northeast,True,True,0.9200000000000017,2.490000000000002,-0.6000000000000001,-486.0,0.057599999999999985
D045,20,5,1.65,2.91,1.9,2.53,1.14,11,11.28,17.26,314.62,0.3987,60.0,17.7,36.1,2738,54.4,5.2,5.4,22.6,789.1,18.9,3.8,157.8,9.4,40.4,5,38,0,rotating,northeast,True,True,0.3699999999999992,0.75,1.5999999999999996,950.0,0.017299999999999982
D045,21,5,4.0,1.91,2.48,2.29,0.57,3,12.2,19.41,235.32,0.4485,67.9,23.5,32.7,2108,46.8,5.4,6.4,17.4,524.7,16.0,3.2,104.9,8.4,59.5,5,38,0,rotating,northeast,True,True,0.3999999999999986,1.25,-0.6999999999999997,-710.0,0.028900000000000037
